"Index","Open","High","Low","Adjusted","Volume"
2010-10-12,164.77,165.52,164.77,165.52,1
2010-10-13,165.76,168.9,165.76,168.9,1
2010-10-14,169.59,169.59,168.8,168.8,1
2010-10-15,169.32,169.58,169.32,169.53,979
2010-10-18,169.09,169.85,169.09,169.85,917
2010-10-19,169.85,170.2,169.85,170.2,1
2010-10-20,169.01,170.06,169.01,170.06,1
2010-10-21,168.82,169.62,168.82,169.62,1
2010-10-22,169.41,170.1,169.41,170.04,1326
2010-10-25,170.99,170.99,169.09,169.09,7576
2010-10-26,168.45,168.45,168.02,168.02,1
2010-10-27,167.07,167.99,166.57,166.57,5
2010-10-28,166.58,167.12,166.58,167.12,1
2010-10-29,166.76,168.38,166.76,168.38,1
2010-11-01,169.29,169.29,164.98,164.98,1
2010-11-02,164.28,167.06,164.28,167.06,1
2010-11-03,167.17,167.17,163.68,163.68,36
2010-11-04,165.72,165.99,163.77,163.77,2420
2010-11-05,165.12,165.12,161.18,161.18,7
2010-11-08,160.28,160.43,160,160.09,8461
2010-11-09,159.71,161.93,159.71,161.93,45
2010-11-10,161.23,161.97,159.08,159.08,10
2010-11-11,159.05,159.05,157.72,157.72,1
2010-11-12,154.71,159.28,154.71,159.28,1
2010-11-15,158.11,161.08,158.11,161.08,25
2010-11-16,159.57,159.57,157.34,157.34,50
2010-11-17,156.93,158.64,156.93,158.64,1250
2010-11-18,159.94,160.84,159.94,160.84,1
2010-11-19,160.3,160.3,159.72,159.72,1
2010-11-22,161.71,161.71,155.18,155.18,185
2010-11-23,154.2,154.2,150.29,150.29,1
2010-11-24,150.57,150.72,150.57,150.72,1
2010-11-25,150.79,150.79,149.39,150.52,1428
2010-11-26,148.65,148.65,146.49,147.5,6310
2010-11-29,148.67,148.67,143.77,143.77,1002
2010-11-30,144.5,144.68,142.04,143.2,6354
2010-12-01,144.48,150.17,144.48,150.17,10
2010-12-02,151.42,154.28,151.42,154.28,15
2010-12-03,154.5,155.41,154.25,155.41,1500
2010-12-06,155.03,155.03,152.83,152.89,13
2010-12-07,153.74,153.74,153.35,153.35,1
2010-12-08,152.15,156.1,152.15,155.92,2200
2010-12-09,157.54,157.89,157.54,157.89,22
2010-12-10,158.2,158.2,156.51,156.51,2212
2010-12-13,156.88,156.88,156.74,156.74,1
2010-12-14,157.1,157.1,156.36,157.02,2285
2010-12-15,155.42,155.42,154.57,154.57,4
2010-12-16,153.74,154.42,153.74,154.42,7
2010-12-17,154.9,154.9,152.18,152.18,1
2010-12-20,151.9,153.82,151.9,153.82,92
2010-12-21,155.01,157.52,155.01,157.52,50
2010-12-22,157.63,157.63,156.93,156.93,160
2010-12-23,157.28,157.28,155.88,155.88,1
2010-12-27,155.16,155.16,151.89,152.43,7
2010-12-28,153.38,153.38,152.85,152.85,4
2010-12-29,153.43,153.85,153.43,153.85,50
2010-12-30,154.06,154.06,152.48,152.48,1
2011-01-03,152.77,153.1,152.42,152.42,101
2011-01-04,152.6,153.47,151.27,152.75,1010
2011-01-05,152.25,152.25,149.56,151.4,5
2011-01-06,151.48,151.48,149.59,149.59,242
2011-01-07,149.05,149.05,147.39,147.39,33
2011-01-10,146.11,146.11,145,145.6,62
2011-01-11,146.07,147.59,145.81,147.59,172
2011-01-12,148.5,156.31,148.5,156.31,1
2011-01-13,158.52,161.94,158.52,161.59,773
2011-01-14,161.11,161.88,161.11,161.88,1
2011-01-17,161.28,161.28,160.37,160.37,1
2011-01-18,161.6,165.39,161.6,165.39,2090
2011-01-19,165.35,165.35,164.78,165.31,70
2011-01-20,164.46,166.68,164.46,166.57,3309
2011-01-21,167.05,171.52,167.05,169.84,4986
2011-01-24,170.95,171.03,167.96,169.61,2949
2011-01-25,169.53,169.53,166.43,166.58,1271
2011-01-26,168.2,168.75,166.93,166.95,2207
2011-01-27,165.5,169.83,165.3,169.36,1399
2011-01-28,169.36,171.34,167.98,167.98,2304
2011-01-31,167.53,170,167.08,169.06,55
2011-02-01,170.43,171.63,168.75,171.55,36
2011-02-02,171.5,172.11,171.1,172.05,187
2011-02-03,172.01,172.01,168.75,169.92,171
2011-02-04,170.12,170.12,168.33,169.21,1841
2011-02-07,169.93,171.28,169.93,170.44,15
2011-02-08,170.82,171.32,170.82,171.25,14
2011-02-09,170.61,172.08,170.54,170.54,97
2011-02-10,169.48,169.48,166.7,168.09,50
2011-02-11,167.33,168.35,167.33,168.35,9
2011-02-14,169.25,169.25,167.17,167.61,2819
2011-02-15,166.93,168.36,166.93,168.36,79
2011-02-16,169.61,173.32,169.61,172.54,74
2011-02-17,172.78,173.67,172.78,173.67,12
2011-02-18,174.39,174.39,171.89,173.15,15
2011-02-21,171.43,171.43,168.95,168.95,95
2011-02-22,166.85,167.1,165.55,167.1,42
2011-02-23,166.85,166.85,165.84,165.84,6
2011-02-24,165.09,165.87,165,165.87,25
2011-02-25,166.53,168.67,166.53,168.67,1
